2015 5 22 -3.8 -5.2 248.41 38.2 25.3 26.1 51.4 1090.32 -55.36 174.06 45.36
2015 5 21 0.8 -4.84 156.18 12.7 20.1 26.1 46.2 1566.64 -48.51 630.54 35.5
2015 5 20 0.18 -3.32 193 20.7 21.9 23.7 45.6 1081.78 -29.77 571.43 29.24
2015 5 19 12.96 -1.41 44.02 -10.9 1.5 24.5 26 594.57 -172.62 85.66 27.43
2015 5 18 5.72 -0.23 110.79 21.3 13.9 24.9 38.8 194.83 -135.06 69.73 36.52
2015 5 17 -0.4 -3.25 194.01 25.5 22.3 23.5 45.8 1142.97 -13.8 819.31 42.52
2015 5 16 5.41 -1.37 123.4 18.1 15.9 22.9 38.8 457.8 -9.44 116.33 33.32
2015 5 15 2.66 -0.95 157.59 13.2 19.2 22.9 42.1 276.08 -18.71 138.49 32.1
2015 5 14 5.03 -2.5 131.4 21.9 15.7 23.7 39.4 934.36 -20.55 345.22 37.68
2015 5 13 2.16 -3.5 181.39 27 19.4 23.3 42.7 1521.01 -1.83 2068.06 41.66
2015 5 12 1.09 -4.36 168.39 29.3 20.1 25.1 45.2 1792.23 -6.63 2289.25 42.15
2015 5 11 -2.61 -6.33 236.02 27.6 24.6 26.1 50.7 2034.37 -7.51 5090.41 37.9
2015 5 10 2.4 -6.64 115.59 23.9 17.1 28.1 45.2 2719.19 -56.51 415.02 34.28
2015 5 9 0.25 1.69 158.99 20.9 20.9 26.9 47.8 0 0 0 26.04
2015 5 8 1.97 -2.72 149.6 10.9 19.1 26.1 45.2 980.31 -55.54 69.91 31.07
2015 5 7 -0.18 -1.54 152.19 33.3 21.5 27.5 49 94.59 -151.75 5.21 32.33
2015 5 6 0.94 1.06 166.81 34.3 21.4 23.7 45.1 163.13 -121.6 31.06 41.09
2015 5 5 0.57 -0.02 184.4 34.4 21.9 23.7 45.6 245.19 -73.63 12.15 45.79
2015 5 4 5.83 7.19 114.92 -17.6 18.4 21.7 40.1 0 0 0 17.03
2015 5 3 4.43 3.01 157.2 20 20.4 20.9 41.3 4.98 -9.92 0.22 29.14
2015 5 2 3.07 0.8 183.42 -13.1 20.9 22.7 43.6 14.23 -37.64 0.29 27.11
2015 5 1 10.26 9.41 143.41 8.5 11.3 20.3 31.6 0 0 0 29.85
2015 4 30 -1 -3.13 291.61 20.9 23.1 23.1 46.2 456.1 -11.84 8.11 41.61
2015 4 29 1.05 3.51 267.81 34.2 19.3 24.1 43.4 0 0 0 51.62
2015 4 28 -1.7 -6.02 373.4 33.8 22.6 25.3 47.9 2271.02 -10.35 32.68 45.72
2015 4 27 0.59 -3.3 209.61 25.1 19.3 26.3 45.6 859.26 -104.97 40.15 38.76
2015 4 26 0.44 -6.78 192.2 19.3 18.7 28.7 47.4 1631.43 -142.76 36.25 36.27
2015 4 25 1.43 -2.14 221 18.5 19.5 23.5 43 594.09 -39.63 6.33 41.19
2015 4 24 5.11 -1.03 207.41 31.1 14.7 23.7 38.4 745.55 -78.27 15.11 43.54
2015 4 23 -1.37 -5.11 203.2 36.2 22.2 26.3 48.5 1475.61 -38.72 19.57 48.64
2015 4 22 0.46 -1.26 225.59 36 21 23.7 44.7 500.17 -52.28 10.64 50.13
2015 4 21 0.48 -4.08 271.9 25.1 20.9 23.1 44 2299.95 -4.4 87.99 51.85
2015 4 20 -1.2 -4.84 228.99 38.8 22.6 24.3 46.9 2354.52 -9.75 112.96 48.98
2015 4 19 1.86 -1.65 190 21.7 19.3 23.7 43 1020.26 -67.32 216.93 42.18
2015 4 18 -0.26 -4.01 188.58 23.5 21.9 24.7 46.6 1271.24 -19.66 78.31 38.51
2015 4 17 3.21 -3.17 169.01 9.5 18.5 23.5 42 1245.7 -3.7 117.74 37.68
2015 4 16 4.86 -3.35 133.2 19.7 16.1 24.1 40.2 1219.61 -6.91 886.95 37.11
2015 4 15 2.43 -2.64 181.79 25.2 19.8 22.3 42.1 1293.88 -16.31 109.25 41.7
2015 4 14 4.35 -2.08 140.58 22.1 17.3 23.3 40.6 760.57 -7.45 36.18 36.11
2015 4 13 2.29 -2.81 161 30.4 19.6 23.9 43.5 940.59 -27.85 49.17 39.21
2015 4 12 0.49 -4.93 178.4 14.4 21.4 24.7 46.1 1949.61 -1.21 162.61 39.25
2015 4 11 3.04 -2.87 157.78 12.9 18.5 23.5 42 1662.23 -7.43 271.81 33.29
2015 4 10 2.98 -3.38 149.39 14.7 18.5 24.5 43 1679.46 -1.19 235.54 32.26
2015 4 9 1.53 -1.78 152.58 22.5 19.7 25.7 45.4 872.58 -8.96 70.68 31.5
2015 4 8 5.5 -2 102.26 10.3 15.1 25.1 40.2 872.96 -104.12 114.5 31.8
2015 4 7 3.28 1.41 172.59 16.7 18.3 22.9 41.2 98.05 -7.1 6.6 36.49
2015 4 6 9.89 -0.14 77.2 9.5 10.9 21.9 32.8 204.29 -5.09 16.45 29.48
2015 4 5 11.53 0.92 51.01 -7.3 7.5 22.5 30 46.46 -6.02 5.85 25.97
2015 4 4 16.23 2.12 14.01 -10.1 -3.7 22.3 18.6 7.38 -135.8 1.35 22.49
2015 4 3 14.95 1.42 49.01 -32.7 -7.7 25.3 17.6 30.29 -253.73 1.46 18.7
2015 4 2 3.85 2.4 179.8 -4.7 19.9 21.9 41.8 0 0 0 25.07
2015 4 1 7.42 4.49 115.6 -4.1 16.1 21.1 37.2 0 0 0 20.82
2015 3 31 6.66 4.41 78.78 5.9 15.5 24.5 40 0 0 0 18.84
2015 3 30 9.81 6.11 51.01 0.9 14.9 20.9 35.8 0 0 0 15.36
2015 3 29 9.37 12.46 82.01 4.9 9.5 25.5 35 0 0 0 14.88
2015 3 28 13.54 8.57 101.98 -24.9 -2.5 25.5 23 0 0 0 13.3
2015 3 27 3.21 -4.03 258.95 25.1 17.3 25.3 42.6 1522.89 -3.86 47.22 38.58
2015 3 26 4.1 -1.59 156.82 30 17.3 23.3 40.6 815.21 -25.41 68.55 38.58
2015 3 25 10.66 0.21 36.99 18.9 7.1 24.1 31.2 86.63 -97.98 6.82 29.98
2015 3 24 2.77 0.35 200.59 23.8 19.6 21.5 41.1 221.23 -19.52 10.11 34.17
2015 3 23 4.55 2.24 224.6 1.9 17.9 20.1 38 58.44 -54.94 2.11 30.77
2015 3 22 11.05 5.31 87.01 20 8.7 20.7 29.4 0.18 -152.32 0.05 32.56
2015 3 21 7.23 6.33 146.21 25.8 14.5 20.5 35 0 0 0 31.98
2015 3 20 10.83 8.15 89.61 9.7 9.9 19.9 29.8 0 0 0 28.12
2015 3 19 6.73 4.31 149.61 12.7 15.3 19.9 35.2 11.34 -95.88 7.73 33.58
2015 3 18 7.39 7.05 160.42 -15.3 14.9 19.5 34.4 0 0 0 27
2015 3 17 6.24 2.87 147.4 -1 16 20.3 36.3 12.26 -38.71 0.74 29.12
2015 3 16 2.17 0.18 202.38 29.7 20.3 22.1 42.4 221.61 -59.55 30.48 42.26
2015 3 15 8.08 1.86 126.98 2.9 13.9 19.9 33.8 248.65 -14.86 25.9 28.38
2015 3 14 5.56 2.08 153.4 -12.4 16.8 20.9 37.7 20.45 -28.54 0.9 29.14
2015 3 13 8.3 1.5 157.02 -18.2 14.8 19.3 34.1 44.45 -6.73 3.76 23.02
2015 3 12 12.96 -0.96 57.98 -26.9 3.3 23.3 26.6 473.17 -5.51 75.89 23.92
2015 3 11 -0.57 -5.52 216.22 -9.6 22.6 25.3 47.9 1166.21 -0.53 74.61 36.29
2015 3 10 2.39 -2.59 181.59 -4.3 20.1 23.9 44 132.9 -2.22 19.59 29.77
2015 3 9 4.02 0.33 163.2 -3.7 18.1 22.7 40.8 0.4 -4.58 0.02 29.44
2015 3 8 1.9 0.73 167.21 1.1 21.1 22.5 43.6 17.6 -0.82 0.72 37.29
2015 3 7 1.45 1.16 185.8 33.6 21.7 22.1 43.8 11.41 -36.32 1.02 37.48
2015 3 6 5.21 2.66 175.6 -2.8 17.2 19.9 37.1 0 0 0 26.7
2015 3 5 9.84 2.05 114.02 -11.9 11.1 20.1 31.2 132.33 -1.35 22.41 27.04
2015 3 4 12.92 3.16 52.02 -0.7 5.3 21.3 26.6 18.28 -1.55 5.63 26.83
2015 3 3 7.15 1.39 146.6 -1.1 14.1 22.1 36.2 31.68 -1.5 5.29 31.54
2015 3 2 4.78 1.94 187.22 3.7 18.9 19.1 38 61.75 -3.36 11.39 31.38
2015 3 1 3.47 -0.79 156.82 17.9 18.5 23.5 42 190.84 -8.47 17.8 36.92
2015 2 28 0.75 -2.63 183.78 35.4 21.3 23.7 45 1067.76 -0.05 25.79 41.92
2015 2 27 0.54 1.98 226.22 35 21.3 23.9 45.2 0 0 0 39.21
2015 2 26 5.75 -3.01 211.91 1.5 12.9 26.9 39.8 691.51 -98.37 19.83 28.67
2015 2 25 3.95 -0.77 146.6 16.1 17.3 25.3 42.6 37.42 -332.1 2.12 29.41
2015 2 24 0.7 1.04 186.61 22.5 21.9 24.7 46.6 0 0 0 34.39
2015 2 23 5.32 -1.12 129.81 -0.3 16.3 23.3 39.6 442.21 -0.26 6.58 33.12
2015 2 22 6.8 1.63 122.38 -5 16.4 21.3 37.7 46.33 -11.28 0.69 29.56
2015 2 21 14.16 12.47 130.78 -14.4 12.6 14.7 27.3 19.02 -15.17 0.73 17.87
2015 2 20 25.01 26.23 71 -47.5 -28.9 14.1 -14.8 0 0 0 7.74
2015 2 18 -3.19 5.41 357.79 35.8 25.5 25.5 51 0 0 0 43.84
2015 2 17 4.52 2.75 367.8 12.7 19.5 19.5 39 57.94 -8.07 0.79 33.48
2015 2 16 13.36 8.34 70.59 -30.5 10.7 17.7 28.4 2.23 -18.33 0.13 19.46
2015 2 15 14.76 13.25 88.01 -37.1 -2.3 23.7 21.4 0 0 0 10.02
2015 2 14 19.01 19.11 75 -50.5 -18.7 21.3 2.6 0 0 0 5.89
2015 2 13 13.8 9.59 81.99 -7.7 -1.3 24.7 23.4 0 0 0 13.94
2015 2 12 13.52 11.96 32.98 -27.5 7.9 19.9 27.8 0 0 0 13.93
2015 2 11 23.57 17.94 82.01 -48.7 -16.1 15.9 -0.2 0 0 0 9.71
2015 2 10 7.48 4.7 168.39 -2.1 16.7 21.7 38.4 0 0 0 17.52
2015 2 9 3.07 -1.44 124.78 29.5 18.7 26.7 45.4 315.47 -85.08 8.55 34.33
2015 2 8 7.62 4.93 113.39 0.8 17.6 20.1 37.7 8.87 -11.47 0.28 21.83
2015 2 7 10.78 9.82 85.8 -7.1 15.1 17.5 32.6 0 0 0 17.93
2015 2 6 9.31 8.65 66.8 -0.5 12.1 23.1 35.2 0 0 0 20.46
2015 2 5 0.29 -3.21 293.89 30.5 21.7 24.9 46.6 1102.27 -7.94 16.23 46.3
2015 2 4 13.48 6.23 37 7.1 2.3 23.3 25.6 0 0 0 30.46
